case_id,stop_date,stop_time,driver_gender,year_of_birth,driver_age,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop,stopped_by
2617,2013-07-16,16:16,Male,1970,43,Black,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,No,106
2618,2013-07-16,17:21,Male,1959,54,White,Seatbelt Violation,Seat belt,Yes,"Probable Cause,Reasonable Suspicion",Citation,No,0-15 Min,No,107
2619,2013-07-16,18:21,Male,1986,27,White,Equipment/Inspection Violation,Equipment,Yes,"Incident to Arrest,Probable Cause",Citation,No,0-15 Min,Yes,108
2620,2013-07-17,09:57,Male,1991,22,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Arrest Driver,Yes,0-15 Min,Yes,109
2621,2013-07-19,22:16,Male,1981,32,White,Seatbelt Violation,Seat belt,Yes,Probable Cause,Citation,No,30+ Min,No,100
2622,2013-07-22,07:10,Male,1982,31,Black,Seatbelt Violation,Seat belt,Yes,"Incident to Arrest,Probable Cause",Citation,No,16-30 Min,Yes,101
2623,2013-07-23,11:27,Male,1983,30,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,Yes,102
2624,2013-07-26,20:26,Male,1977,36,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,30+ Min,No,103
2625,2013-07-28,03:05,Female,1991,22,White,Speeding,Speeding,Yes,Probable Cause,Warning,No,0-15 Min,Yes,104
2626,2013-07-29,00:33,Male,1976,37,Hispanic,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,0-15 Min,No,105
2627,2013-07-29,14:39,Male,1991,22,Black,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,Yes,106
2628,2013-07-30,14:37,Male,1992,21,Hispanic,Seatbelt Violation,Seat belt,Yes,Protective Frisk,Citation,No,0-15 Min,No,107
2629,2013-08-03,18:09,Male,1969,44,White,Equipment/Inspection Violation,Equipment,Yes,Protective Frisk,Citation,No,0-15 Min,Yes,108
2630,2013-08-04,09:34,Male,1987,26,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,30+ Min,Yes,109
2631,2013-08-10,09:56,Male,1984,29,Black,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,No,100
2632,2013-08-13,00:44,Male,1985,28,Hispanic,Seatbelt Violation,Seat belt,Yes,Probable Cause,Citation,No,0-15 Min,No,101
2633,2013-08-14,14:07,Male,1989,24,Black,Other Traffic Violation,Moving violation,Yes,Reasonable Suspicion,Warning,No,16-30 Min,Yes,102
2634,2013-08-14,20:03,Female,1992,21,White,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Citation,No,16-30 Min,No,103
2635,2013-08-15,16:01,Male,1985,28,Hispanic,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,0-15 Min,No,104
2636,2013-08-23,23:05,Male,1992,21,Black,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,No,105
2637,2013-08-24,20:00,Female,1990,23,Hispanic,Speeding,Speeding,Yes,Inventory,Arrest Driver,Yes,16-30 Min,No,106
2638,2013-09-02,01:09,Male,1959,54,White,Seatbelt Violation,Seat belt,Yes,Probable Cause,Arrest Driver,Yes,16-30 Min,No,107
2639,2013-09-08,09:16,Male,1990,23,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,Yes,108
2640,2013-09-08,14:19,Male,1988,25,Hispanic,Seatbelt Violation,Seat belt,Yes,"Probable Cause,Reasonable Suspicion",Citation,No,16-30 Min,Yes,109
2641,2013-09-08,23:41,Male,1982,31,White,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Warning,No,16-30 Min,No,100
2642,2013-09-09,09:03,Male,1948,65,Hispanic,Other Traffic Violation,Moving violation,Yes,Reasonable Suspicion,Warning,No,16-30 Min,No,101
2643,2013-09-10,23:31,Female,1989,24,White,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,16-30 Min,No,102
2644,2013-09-11,10:53,Male,1989,24,White,Registration Violation,Registration/plates,Yes,Probable Cause,Citation,No,0-15 Min,Yes,103
2645,2013-09-13,14:01,Male,1993,20,Hispanic,Registration Violation,Registration/plates,Yes,"Incident to Arrest,Inventory",Citation,No,16-30 Min,No,104
2646,2013-09-17,16:08,Male,1992,21,Hispanic,Speeding,Speeding,Yes,Reasonable Suspicion,Arrest Driver,Yes,30+ Min,Yes,105
2647,2013-09-19,17:19,Male,1964,49,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,Yes,106
2648,2013-09-20,09:29,Male,1986,27,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,Yes,107
2649,2013-09-22,18:09,Male,1985,28,Black,Other Traffic Violation,Moving violation,Yes,Inventory,Citation,No,0-15 Min,No,108
2650,2013-09-27,17:00,Male,1965,48,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,16-30 Min,Yes,109
2651,2013-09-28,20:16,Male,1968,45,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,0-15 Min,No,100
2652,2013-10-02,00:19,Male,1967,46,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,Yes,101
2653,2013-10-02,16:50,Male,1982,31,White,Motorist Assist/Courtesy,Other,Yes,Incident to Arrest,Citation,No,30+ Min,No,102
2654,2013-10-02,22:58,Male,1994,19,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Warning,No,0-15 Min,No,103
2655,2013-10-03,13:14,Male,1983,30,White,Other Traffic Violation,Moving violation,Yes,"Incident to Arrest,Inventory",Arrest Driver,Yes,30+ Min,Yes,104
2656,2013-10-05,01:42,Male,1990,23,White,Equipment/Inspection Violation,Equipment,Yes,Protective Frisk,Citation,No,0-15 Min,No,105
2657,2013-10-05,02:54,Male,1988,25,White,Suspicious Person,Other,Yes,Reasonable Suspicion,Warning,No,0-15 Min,No,106
2658,2013-10-07,23:20,Male,1967,46,Hispanic,Speeding,Speeding,Yes,Probable Cause,Citation,No,16-30 Min,Yes,107
2659,2013-10-08,09:49,Male,1992,21,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,16-30 Min,Yes,108
2660,2013-10-08,17:35,Male,1989,24,White,Other Traffic Violation,Moving violation,Yes,"Incident to Arrest,Probable Cause",Citation,No,30+ Min,Yes,109
2661,2013-10-10,10:50,Male,1980,33,Hispanic,Speeding,Speeding,Yes,Probable Cause,Citation,No,16-30 Min,No,100
2662,2013-10-12,15:11,Male,1983,30,White,Seatbelt Violation,Seat belt,Yes,"Probable Cause,Reasonable Suspicion",Citation,No,16-30 Min,Yes,101
2663,2013-10-15,18:43,Male,1990,23,Black,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,0-15 Min,No,102
2664,2013-10-17,00:11,Male,1991,22,White,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,30+ Min,No,103
2665,2013-10-17,09:37,Male,1989,24,Black,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,30+ Min,Yes,104
2666,2013-10-17,18:42,Male,1983,30,White,Equipment/Inspection Violation,Equipment,Yes,Protective Frisk,Warning,No,0-15 Min,No,105
2667,2013-10-20,10:37,Male,1984,29,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,Yes,106
2668,2013-10-21,12:57,Male,1988,25,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Arrest Driver,Yes,16-30 Min,Yes,107
2669,2013-10-21,15:14,Male,1981,32,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,16-30 Min,No,108
2670,2013-11-01,11:39,Male,1991,22,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,109
2671,2013-11-11,13:18,Male,1994,19,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,Yes,100
2672,2013-11-11,15:45,Male,1991,22,White,Equipment/Inspection Violation,Equipment,Yes,"Incident to Arrest,Probable Cause",Citation,No,0-15 Min,Yes,101
2673,2013-11-12,14:50,Female,1993,20,White,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,16-30 Min,No,102
2674,2013-11-14,00:29,Male,1981,32,White,Seatbelt Violation,Seat belt,Yes,Incident to Arrest,Arrest Passenger,Yes,30+ Min,Yes,103
2675,2013-11-18,13:41,Male,1990,23,Black,Equipment/Inspection Violation,Equipment,Yes,Inventory,Citation,No,0-15 Min,No,104
2676,2013-11-24,10:23,Male,1995,18,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,16-30 Min,Yes,105
2677,2013-11-26,00:18,Male,1994,19,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Arrest Passenger,Yes,16-30 Min,No,106
2678,2013-11-26,02:05,Male,1987,26,White,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Arrest Passenger,Yes,16-30 Min,No,107
2679,2013-11-27,00:09,Male,1991,22,Black,Registration Violation,Registration/plates,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,108
2680,2013-11-27,17:53,Male,1952,61,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,Yes,109
2681,2013-11-29,09:20,Male,1980,33,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,Yes,100
2682,2013-11-29,13:51,Female,1981,32,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,Yes,101
2683,2013-12-03,23:43,Male,1971,42,Black,Other Traffic Violation,Moving violation,Yes,Probable Cause,Arrest Passenger,Yes,16-30 Min,Yes,102
2684,2013-12-04,22:04,Male,1963,50,Black,Equipment/Inspection Violation,Equipment,Yes,"Incident to Arrest,Inventory,Probable Cause",Citation,No,0-15 Min,No,103
2685,2013-12-10,02:24,Male,1981,32,Black,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,Yes,104
2686,2013-12-11,23:09,Male,1984,29,Hispanic,Call for Service,Other,Yes,Inventory,Citation,No,30+ Min,No,105
2687,2013-12-15,12:28,Male,1991,22,White,Speeding,Speeding,Yes,Protective Frisk,Warning,No,0-15 Min,No,106
2688,2013-12-26,07:24,Male,1970,43,Black,Speeding,Speeding,Yes,Probable Cause,Warning,No,16-30 Min,No,107
2689,2013-12-27,15:41,Male,1993,20,Black,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,30+ Min,Yes,108
2690,2013-12-28,01:26,Male,1958,55,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,16-30 Min,No,109
2691,2013-12-28,09:32,Male,1989,24,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,Yes,100
2692,2013-12-28,10:58,Male,1976,37,White,Seatbelt Violation,Seat belt,Yes,Protective Frisk,Citation,No,0-15 Min,No,101
2693,2013-12-29,03:06,Male,1983,30,Hispanic,Equipment/Inspection Violation,Equipment,Yes,"Incident to Arrest,Probable Cause",No Action,No,16-30 Min,Yes,102
2694,2013-12-30,14:15,Male,1988,25,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Inventory,Citation,No,0-15 Min,No,103
2695,2013-12-30,22:39,Male,1995,18,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,Yes,104
2696,2013-12-31,03:16,Male,1981,32,Hispanic,Other Traffic Violation,Moving violation,Yes,"Incident to Arrest,Probable Cause",Arrest Driver,Yes,0-15 Min,Yes,105
2697,2014-01-01,01:33,Female,1987,27,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,30+ Min,No,106
2698,2014-01-01,09:50,Male,1983,31,Black,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,16-30 Min,Yes,107
2699,2014-01-01,14:52,Male,1991,23,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,Yes,108
2700,2014-01-01,22:55,Male,1977,37,White,Speeding,Speeding,Yes,"Incident to Arrest,Inventory",Arrest Driver,Yes,16-30 Min,No,109
2701,2014-01-04,17:28,Male,1988,26,Black,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Citation,No,0-15 Min,No,100
2702,2014-01-05,08:55,Male,1988,26,White,Registration Violation,Registration/plates,Yes,Inventory,Citation,No,0-15 Min,No,101
2703,2014-01-05,18:31,Male,1988,26,White,Seatbelt Violation,Seat belt,Yes,Protective Frisk,Citation,No,0-15 Min,No,102
2704,2014-01-07,01:51,Male,1986,28,Hispanic,Registration Violation,Registration/plates,Yes,Inventory,Citation,No,16-30 Min,No,103
2705,2014-01-08,02:20,Male,1990,24,Black,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,Yes,104
2706,2014-01-09,00:05,Male,1976,38,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,Yes,105
2707,2014-01-11,10:19,Male,1976,38,White,Equipment/Inspection Violation,Equipment,Yes,Reasonable Suspicion,Warning,No,16-30 Min,No,106
2708,2014-01-11,10:31,Male,1984,30,White,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,No Action,No,16-30 Min,No,107
2709,2014-01-11,11:29,Male,1972,42,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,16-30 Min,Yes,108
2710,2014-01-12,09:06,Male,1981,33,White,Seatbelt Violation,Seat belt,Yes,"Probable Cause,Reasonable Suspicion",Citation,No,16-30 Min,No,109
2711,2014-01-12,10:59,Male,1985,29,White,Other Traffic Violation,Moving violation,Yes,"Incident to Arrest,Probable Cause",Arrest Driver,Yes,16-30 Min,Yes,100
2712,2014-01-12,14:34,Male,1995,19,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,Yes,101
2713,2014-01-13,07:50,Male,1963,51,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,Yes,102
2714,2014-01-13,09:41,Male,1962,52,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Warning,No,0-15 Min,Yes,103
2715,2014-01-14,08:40,Male,1972,42,White,Equipment/Inspection Violation,Equipment,Yes,"Probable Cause,Protective Frisk",Citation,No,0-15 Min,No,104
2716,2014-01-17,23:46,Male,1963,51,Hispanic,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,105
2717,2014-01-18,01:38,Male,1994,20,White,Registration Violation,Registration/plates,Yes,Inventory,Citation,No,30+ Min,No,106
2718,2014-01-26,15:45,Female,1957,57,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Warning,No,0-15 Min,No,107
2719,2014-01-26,16:24,Male,1986,28,White,Registration Violation,Registration/plates,Yes,Probable Cause,Citation,No,16-30 Min,Yes,108
2720,2014-01-26,23:32,Male,1977,37,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Inventory,Arrest Driver,Yes,0-15 Min,No,109
2721,2014-01-29,02:03,Male,1989,25,Black,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,30+ Min,Yes,100
2722,2014-01-29,11:21,Male,1993,21,Black,Equipment/Inspection Violation,Equipment,Yes,"Probable Cause,Reasonable Suspicion",Citation,No,16-30 Min,No,101
2723,2014-01-29,11:47,Male,1989,25,Black,Speeding,Speeding,Yes,Probable Cause,Citation,No,30+ Min,Yes,102
2724,2014-01-30,16:28,Male,1988,26,White,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Warning,No,16-30 Min,No,103
2725,2014-01-31,09:39,Female,1963,51,White,Equipment/Inspection Violation,Equipment,Yes,Reasonable Suspicion,Warning,No,0-15 Min,Yes,104
2726,2014-01-31,13:05,Male,1983,31,Hispanic,Seatbelt Violation,Seat belt,Yes,Incident to Arrest,Citation,No,0-15 Min,No,105
2727,2014-02-02,10:55,Female,1985,29,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Protective Frisk,Citation,No,0-15 Min,No,106
2728,2014-02-03,01:45,Male,1983,31,Hispanic,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,16-30 Min,No,107
2729,2014-02-04,09:36,Male,1990,24,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,Yes,108
2730,2014-02-04,16:10,Male,1988,26,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Warning,No,0-15 Min,Yes,109
2731,2014-02-05,15:00,Male,1987,27,Black,Call for Service,Other,Yes,Inventory,Citation,No,0-15 Min,No,100
2732,2014-02-06,10:52,Male,1988,26,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,16-30 Min,No,101
2733,2014-02-08,23:53,Male,1990,24,White,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,16-30 Min,No,102
2734,2014-02-11,13:40,Male,1990,24,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Warning,No,0-15 Min,Yes,103
2735,2014-02-11,14:02,Male,1994,20,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,Yes,104
2736,2014-02-11,22:44,Male,1989,25,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,Yes,105
2737,2014-02-12,07:39,Male,1981,33,Black,Other Traffic Violation,Moving violation,Yes,Probable Cause,Warning,No,0-15 Min,No,106
2738,2014-02-12,10:40,Male,1991,23,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,Yes,107
2739,2014-02-17,17:06,Male,1974,40,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,16-30 Min,Yes,108
2740,2014-02-17,23:03,Male,1989,25,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,16-30 Min,No,109
2741,2014-02-19,23:08,Female,1982,32,Black,Registration Violation,Registration/plates,Yes,"Incident to Arrest,Probable Cause",Arrest Driver,Yes,0-15 Min,Yes,100
2742,2014-02-23,03:01,Male,1982,32,Asian,Other Traffic Violation,Moving violation,Yes,Inventory,Citation,No,0-15 Min,No,101
2743,2014-02-23,08:38,Male,1991,23,Black,Seatbelt Violation,Seat belt,Yes,Probable Cause,Citation,No,0-15 Min,Yes,102
2744,2014-02-23,13:59,Male,1963,51,White,Seatbelt Violation,Seat belt,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,103
2745,2014-02-23,16:12,Male,1975,39,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,16-30 Min,No,104
2746,2014-02-24,00:26,Male,1989,25,Black,Seatbelt Violation,Seat belt,Yes,Probable Cause,Citation,No,0-15 Min,Yes,105
2747,2014-02-24,11:11,Male,1988,26,Black,Speeding,Speeding,Yes,Probable Cause,Warning,No,0-15 Min,Yes,106
2748,2014-02-25,07:44,Male,1985,29,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,Yes,107
2749,2014-02-25,12:40,Male,1987,27,Hispanic,Seatbelt Violation,Seat belt,Yes,Incident to Arrest,Citation,No,16-30 Min,No,108
2750,2014-02-25,17:32,Male,1991,23,White,Registration Violation,Registration/plates,Yes,Inventory,Citation,No,30+ Min,Yes,109
2751,2014-02-26,15:40,Male,1987,27,Hispanic,Seatbelt Violation,Seat belt,Yes,Reasonable Suspicion,Citation,No,30+ Min,No,100
2752,2014-02-26,22:15,Male,1977,37,White,Equipment/Inspection Violation,Equipment,Yes,Protective Frisk,Citation,No,0-15 Min,No,101
2753,2014-02-26,23:16,Female,1995,19,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Arrest Passenger,Yes,0-15 Min,No,102
2754,2014-03-01,00:11,Male,1962,52,Hispanic,Other Traffic Violation,Moving violation,Yes,Probable Cause,Warning,No,0-15 Min,No,103
2755,2014-03-01,01:52,Male,1960,54,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,Yes,104
2756,2014-03-02,15:43,Male,1987,27,Hispanic,Seatbelt Violation,Seat belt,Yes,"Incident to Arrest,Inventory",Arrest Driver,Yes,16-30 Min,No,105
2757,2014-03-04,15:29,Male,1991,23,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Reasonable Suspicion,Warning,No,0-15 Min,No,106
2758,2014-03-04,22:43,Male,1982,32,Hispanic,Seatbelt Violation,Seat belt,Yes,Incident to Arrest,Citation,No,16-30 Min,No,107
2759,2014-03-05,23:55,Female,1982,32,Hispanic,Other Traffic Violation,Moving violation,Yes,Reasonable Suspicion,Citation,No,0-15 Min,No,108
2760,2014-03-07,22:31,Male,1972,42,Hispanic,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Citation,No,16-30 Min,No,109
2761,2014-03-08,01:07,Male,1989,25,White,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Citation,No,16-30 Min,Yes,100
2762,2014-03-15,20:34,Male,1961,53,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,No,101
2763,2014-03-16,07:45,Male,1986,28,White,Seatbelt Violation,Seat belt,Yes,Incident to Arrest,Citation,No,0-15 Min,No,102
2764,2014-03-17,15:00,Male,1979,35,Hispanic,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,Yes,103
2765,2014-03-18,23:13,Male,1976,38,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,30+ Min,Yes,104
2766,2014-03-20,13:22,Male,1992,22,Hispanic,Seatbelt Violation,Seat belt,Yes,Probable Cause,Citation,No,0-15 Min,Yes,105
2767,2014-03-21,22:29,Male,1993,21,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Warning,No,0-15 Min,Yes,106
2768,2014-03-22,13:39,Male,1983,31,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,16-30 Min,Yes,107
2769,2014-03-25,01:39,Male,1995,19,Black,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,30+ Min,Yes,108
2770,2014-03-25,10:19,Male,1985,29,Black,Seatbelt Violation,Seat belt,Yes,Probable Cause,Warning,No,0-15 Min,Yes,109
2771,2014-03-25,10:37,Male,1993,21,Hispanic,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,16-30 Min,Yes,100
2772,2014-03-27,13:52,Male,1979,35,Black,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,16-30 Min,Yes,101
2773,2014-03-28,12:06,Male,1989,25,White,Seatbelt Violation,Seat belt,Yes,Probable Cause,Citation,No,16-30 Min,Yes,102
2774,2014-03-31,02:17,Female,1996,18,Black,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,30+ Min,No,103
2775,2014-04-01,03:50,Male,1988,26,Hispanic,Speeding,Speeding,Yes,"Probable Cause,Protective Frisk",Citation,No,16-30 Min,No,104
2776,2014-04-02,06:57,Female,1980,34,Black,Speeding,Speeding,Yes,Probable Cause,Warning,No,0-15 Min,Yes,105
2777,2014-04-06,10:34,Male,1967,47,Hispanic,Seatbelt Violation,Seat belt,Yes,"Probable Cause,Reasonable Suspicion",Citation,No,16-30 Min,No,106
2778,2014-04-07,02:51,Male,1971,43,Asian,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,0-15 Min,No,107
2779,2014-04-08,14:43,Male,1973,41,Hispanic,Equipment/Inspection Violation,Equipment,Yes,"Probable Cause,Reasonable Suspicion",Citation,No,30+ Min,No,108
2780,2014-04-11,13:31,Male,1974,40,White,Seatbelt Violation,Seat belt,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,109
2781,2014-04-12,09:02,Male,1969,45,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,Yes,100
2782,2014-04-12,18:51,Male,1986,28,Hispanic,Other Traffic Violation,Moving violation,Yes,Reasonable Suspicion,Warning,No,0-15 Min,No,101
2783,2014-04-14,17:20,Male,1982,32,White,Other Traffic Violation,Moving violation,Yes,Inventory,Citation,No,30+ Min,No,102
2784,2014-04-15,00:25,Male,1994,20,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Arrest Driver,Yes,0-15 Min,Yes,103
2785,2014-04-16,10:00,Male,1988,26,White,Other Traffic Violation,Moving violation,Yes,Reasonable Suspicion,Warning,No,0-15 Min,No,104
2786,2014-04-17,03:56,Male,1989,25,White,Other Traffic Violation,Moving violation,Yes,Reasonable Suspicion,Citation,No,0-15 Min,Yes,105
2787,2014-04-18,10:58,Male,1993,21,Black,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,No,106
2788,2014-04-19,08:49,Male,1981,33,Black,Equipment/Inspection Violation,Equipment,Yes,Reasonable Suspicion,Warning,No,0-15 Min,No,107
2789,2014-04-19,15:59,Male,1967,47,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,16-30 Min,Yes,108
2790,2014-04-19,16:35,Male,1978,36,Hispanic,Other Traffic Violation,Moving violation,Yes,Protective Frisk,Warning,No,0-15 Min,No,109
2791,2014-04-20,02:17,Male,1986,28,Hispanic,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,Yes,100
2792,2014-04-22,11:21,Male,1966,48,Black,Equipment/Inspection Violation,Equipment,Yes,"Incident to Arrest,Protective Frisk",Citation,No,0-15 Min,No,101
2793,2014-04-22,23:47,Male,1992,22,Hispanic,Speeding,Speeding,Yes,Probable Cause,Citation,No,16-30 Min,Yes,102
2794,2014-04-24,00:17,Male,1985,29,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,16-30 Min,No,103
2795,2014-04-24,20:07,Male,1983,31,Hispanic,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,No Action,No,0-15 Min,Yes,104
2796,2014-04-24,23:59,Male,1985,29,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,No,105
2797,2014-04-25,09:52,Male,1968,46,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,Yes,106
2798,2014-04-25,15:06,Male,1986,28,White,Other Traffic Violation,Moving violation,Yes,Protective Frisk,Citation,No,0-15 Min,No,107
2799,2014-04-25,19:02,Male,1987,27,Black,Seatbelt Violation,Seat belt,Yes,Probable Cause,Citation,No,0-15 Min,Yes,108
2800,2014-04-26,19:08,Male,1969,45,White,Other Traffic Violation,Moving violation,Yes,"Incident to Arrest,Inventory,Probable Cause",Citation,No,16-30 Min,No,109
2801,2014-04-29,16:03,Male,1992,22,Asian,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Warning,No,0-15 Min,Yes,100
2802,2014-04-30,10:36,Female,1984,30,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Warning,No,0-15 Min,Yes,101
2803,2014-04-30,13:29,Male,1981,33,Black,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,0-15 Min,Yes,102
2804,2014-05-01,19:50,Male,1981,33,Black,Speeding,Speeding,Yes,Probable Cause,Citation,No,16-30 Min,Yes,103
2805,2014-05-02,00:01,Male,1978,36,White,Speeding,Speeding,Yes,"Incident to Arrest,Inventory",Citation,No,0-15 Min,No,104
2806,2014-05-02,00:21,Male,1982,32,Black,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,105
2807,2014-05-03,19:49,Male,1988,26,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,0-15 Min,Yes,106
2808,2014-05-04,01:04,Male,1983,31,Black,Registration Violation,Registration/plates,Yes,"Incident to Arrest,Inventory,Reasonable Suspicion",Arrest Driver,Yes,30+ Min,No,107
