case_id;stop_date;stop_time;driver_gender;year_of_birth;driver_age;driver_race;violation_raw;violation;search_conducted;search_type;stop_outcome;is_arrested;stop_duration;drugs_related_stop;stopped_by
2702;5.1.2014;8:55;Male;1988;26;White;Registration Violation;Registration/plates;Yes;Inventory;Citation;No;0-15 Min;No;101
2703;5.1.2014;18:31;Male;1988;26;White;Seatbelt Violation;Seat belt;Yes;Protective Frisk;Citation;No;0-15 Min;No;102
2704;7.1.2014;1:51;Male;1986;28;Hispanic;Registration Violation;Registration/plates;Yes;Inventory;Citation;No;16-30 Min;No;103
2705;8.1.2014;2:20;Male;1990;24;Black;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;0-15 Min;Yes;104
2706;9.1.2014;0:05;Male;1976;38;White;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;0-15 Min;Yes;105
2707;11.1.2014;10:19;Male;1976;38;White;Equipment/Inspection Violation;Equipment;Yes;Reasonable Suspicion;Warning;No;16-30 Min;No;106
2708;11.1.2014;10:31;Male;1984;30;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;No Action;No;16-30 Min;No;107
2709;11.1.2014;11:29;Male;1972;42;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;16-30 Min;Yes;108
2710;12.1.2014;9:06;Male;1981;33;White;Seatbelt Violation;Seat belt;Yes;Probable Cause,Reasonable Suspicion;Citation;No;16-30 Min;No;109
2711;12.1.2014;10:59;Male;1985;29;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest,Probable Cause;Arrest Driver;Yes;16-30 Min;Yes;100
2712;12.1.2014;14:34;Male;1995;19;White;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;0-15 Min;Yes;101
2713;13.1.2014;7:50;Male;1963;51;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;0-15 Min;Yes;102
2714;13.1.2014;9:41;Male;1962;52;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Warning;No;0-15 Min;Yes;103
2715;14.1.2014;8:40;Male;1972;42;White;Equipment/Inspection Violation;Equipment;Yes;Probable Cause,Protective Frisk;Citation;No;0-15 Min;No;104
2716;17.1.2014;23:46;Male;1963;51;Hispanic;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;105
2717;18.1.2014;1:38;Male;1994;20;White;Registration Violation;Registration/plates;Yes;Inventory;Citation;No;30+ Min;No;106
2718;26.1.2014;15:45;Female;1957;57;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Warning;No;0-15 Min;No;107
2719;26.1.2014;16:24;Male;1986;28;White;Registration Violation;Registration/plates;Yes;Probable Cause;Citation;No;16-30 Min;Yes;108
2720;26.1.2014;23:32;Male;1977;37;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Inventory;Arrest Driver;Yes;0-15 Min;No;109
2721;29.1.2014;2:03;Male;1989;25;Black;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;30+ Min;Yes;100
2722;29.1.2014;11:21;Male;1993;21;Black;Equipment/Inspection Violation;Equipment;Yes;Probable Cause,Reasonable Suspicion;Citation;No;16-30 Min;No;101
2723;29.1.2014;11:47;Male;1989;25;Black;Speeding;Speeding;Yes;Probable Cause;Citation;No;30+ Min;Yes;102
2724;30.1.2014;16:28;Male;1988;26;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Warning;No;16-30 Min;No;103
2725;31.1.2014;9:39;Female;1963;51;White;Equipment/Inspection Violation;Equipment;Yes;Reasonable Suspicion;Warning;No;0-15 Min;Yes;104
2726;31.1.2014;13:05;Male;1983;31;Hispanic;Seatbelt Violation;Seat belt;Yes;Incident to Arrest;Citation;No;0-15 Min;No;105
2727;2.2.2014;10:55;Female;1985;29;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Protective Frisk;Citation;No;0-15 Min;No;106
2728;3.2.2014;1:45;Male;1983;31;Hispanic;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Citation;No;16-30 Min;No;107
2729;4.2.2014;9:36;Male;1990;24;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;0-15 Min;Yes;108
2730;4.2.2014;16:10;Male;1988;26;White;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Warning;No;0-15 Min;Yes;109
2731;5.2.2014;15:00;Male;1987;27;Black;Call for Service;Other;Yes;Inventory;Citation;No;0-15 Min;No;100
2732;6.2.2014;10:52;Male;1988;26;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;16-30 Min;No;101
2733;8.2.2014;23:53;Male;1990;24;White;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;16-30 Min;No;102
2734;11.2.2014;13:40;Male;1990;24;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Warning;No;0-15 Min;Yes;103
2735;11.2.2014;14:02;Male;1994;20;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;0-15 Min;Yes;104
2736;11.2.2014;22:44;Male;1989;25;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;0-15 Min;Yes;105
2737;12.2.2014;7:39;Male;1981;33;Black;Other Traffic Violation;Moving violation;Yes;Probable Cause;Warning;No;0-15 Min;No;106
2738;12.2.2014;10:40;Male;1991;23;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;0-15 Min;Yes;107
2739;17.2.2014;17:06;Male;1974;40;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;16-30 Min;Yes;108
2740;17.2.2014;23:03;Male;1989;25;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;16-30 Min;No;109
2741;19.2.2014;23:08;Female;1982;32;Black;Registration Violation;Registration/plates;Yes;Incident to Arrest,Probable Cause;Arrest Driver;Yes;0-15 Min;Yes;100
2742;23.2.2014;3:01;Male;1982;32;Asian;Other Traffic Violation;Moving violation;Yes;Inventory;Citation;No;0-15 Min;No;101
2743;23.2.2014;8:38;Male;1991;23;Black;Seatbelt Violation;Seat belt;Yes;Probable Cause;Citation;No;0-15 Min;Yes;102
2744;23.2.2014;13:59;Male;1963;51;White;Seatbelt Violation;Seat belt;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;103
2745;23.2.2014;16:12;Male;1975;39;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Citation;No;16-30 Min;No;104
2746;24.2.2014;0:26;Male;1989;25;Black;Seatbelt Violation;Seat belt;Yes;Probable Cause;Citation;No;0-15 Min;Yes;105
2747;24.2.2014;11:11;Male;1988;26;Black;Speeding;Speeding;Yes;Probable Cause;Warning;No;0-15 Min;Yes;106
2748;25.2.2014;7:44;Male;1985;29;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;0-15 Min;Yes;107
2749;25.2.2014;12:40;Male;1987;27;Hispanic;Seatbelt Violation;Seat belt;Yes;Incident to Arrest;Citation;No;16-30 Min;No;108
2750;25.2.2014;17:32;Male;1991;23;White;Registration Violation;Registration/plates;Yes;Inventory;Citation;No;30+ Min;Yes;109
2751;26.2.2014;15:40;Male;1987;27;Hispanic;Seatbelt Violation;Seat belt;Yes;Reasonable Suspicion;Citation;No;30+ Min;No;100
2752;26.2.2014;22:15;Male;1977;37;White;Equipment/Inspection Violation;Equipment;Yes;Protective Frisk;Citation;No;0-15 Min;No;101
2753;26.2.2014;23:16;Female;1995;19;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Arrest Passenger;Yes;0-15 Min;No;102
2754;1.3.2014;0:11;Male;1962;52;Hispanic;Other Traffic Violation;Moving violation;Yes;Probable Cause;Warning;No;0-15 Min;No;103
2755;1.3.2014;1:52;Male;1960;54;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;0-15 Min;Yes;104
2756;2.3.2014;15:43;Male;1987;27;Hispanic;Seatbelt Violation;Seat belt;Yes;Incident to Arrest,Inventory;Arrest Driver;Yes;16-30 Min;No;105
2757;4.3.2014;15:29;Male;1991;23;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Reasonable Suspicion;Warning;No;0-15 Min;No;106
2758;4.3.2014;22:43;Male;1982;32;Hispanic;Seatbelt Violation;Seat belt;Yes;Incident to Arrest;Citation;No;16-30 Min;No;107
2759;5.3.2014;23:55;Female;1982;32;Hispanic;Other Traffic Violation;Moving violation;Yes;Reasonable Suspicion;Citation;No;0-15 Min;No;108
2760;7.3.2014;22:31;Male;1972;42;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;16-30 Min;No;109
2761;8.3.2014;1:07;Male;1989;25;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;16-30 Min;Yes;100
2762;15.3.2014;20:34;Male;1961;53;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;0-15 Min;No;101
2763;16.3.2014;7:45;Male;1986;28;White;Seatbelt Violation;Seat belt;Yes;Incident to Arrest;Citation;No;0-15 Min;No;102
2764;17.3.2014;15:00;Male;1979;35;Hispanic;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;0-15 Min;Yes;103
2765;18.3.2014;23:13;Male;1976;38;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;30+ Min;Yes;104
2766;20.3.2014;13:22;Male;1992;22;Hispanic;Seatbelt Violation;Seat belt;Yes;Probable Cause;Citation;No;0-15 Min;Yes;105
2767;21.3.2014;22:29;Male;1993;21;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Warning;No;0-15 Min;Yes;106
2768;22.3.2014;13:39;Male;1983;31;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;16-30 Min;Yes;107
2769;25.3.2014;1:39;Male;1995;19;Black;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;30+ Min;Yes;108
2770;25.3.2014;10:19;Male;1985;29;Black;Seatbelt Violation;Seat belt;Yes;Probable Cause;Warning;No;0-15 Min;Yes;109
2771;25.3.2014;10:37;Male;1993;21;Hispanic;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;16-30 Min;Yes;100
2772;27.3.2014;13:52;Male;1979;35;Black;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;16-30 Min;Yes;101
2773;28.3.2014;12:06;Male;1989;25;White;Seatbelt Violation;Seat belt;Yes;Probable Cause;Citation;No;16-30 Min;Yes;102
2774;31.3.2014;2:17;Female;1996;18;Black;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;30+ Min;No;103
2775;1.4.2014;3:50;Male;1988;26;Hispanic;Speeding;Speeding;Yes;Probable Cause,Protective Frisk;Citation;No;16-30 Min;No;104
2776;2.4.2014;6:57;Female;1980;34;Black;Speeding;Speeding;Yes;Probable Cause;Warning;No;0-15 Min;Yes;105
2777;6.4.2014;10:34;Male;1967;47;Hispanic;Seatbelt Violation;Seat belt;Yes;Probable Cause,Reasonable Suspicion;Citation;No;16-30 Min;No;106
2778;7.4.2014;2:51;Male;1971;43;Asian;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;0-15 Min;No;107
2779;8.4.2014;14:43;Male;1973;41;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Probable Cause,Reasonable Suspicion;Citation;No;30+ Min;No;108
2780;11.4.2014;13:31;Male;1974;40;White;Seatbelt Violation;Seat belt;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;109
2781;12.4.2014;9:02;Male;1969;45;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;0-15 Min;Yes;100
2782;12.4.2014;18:51;Male;1986;28;Hispanic;Other Traffic Violation;Moving violation;Yes;Reasonable Suspicion;Warning;No;0-15 Min;No;101
2783;14.4.2014;17:20;Male;1982;32;White;Other Traffic Violation;Moving violation;Yes;Inventory;Citation;No;30+ Min;No;102
2784;15.4.2014;0:25;Male;1994;20;White;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Arrest Driver;Yes;0-15 Min;Yes;103
2785;16.4.2014;10:00;Male;1988;26;White;Other Traffic Violation;Moving violation;Yes;Reasonable Suspicion;Warning;No;0-15 Min;No;104
2786;17.4.2014;3:56;Male;1989;25;White;Other Traffic Violation;Moving violation;Yes;Reasonable Suspicion;Citation;No;0-15 Min;Yes;105
2787;18.4.2014;10:58;Male;1993;21;Black;Speeding;Speeding;Yes;Probable Cause;Citation;No;0-15 Min;No;106
2788;19.4.2014;8:49;Male;1981;33;Black;Equipment/Inspection Violation;Equipment;Yes;Reasonable Suspicion;Warning;No;0-15 Min;No;107
2789;19.4.2014;15:59;Male;1967;47;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;16-30 Min;Yes;108
2790;19.4.2014;16:35;Male;1978;36;Hispanic;Other Traffic Violation;Moving violation;Yes;Protective Frisk;Warning;No;0-15 Min;No;109
2791;20.4.2014;2:17;Male;1986;28;Hispanic;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;Yes;100
2792;22.4.2014;11:21;Male;1966;48;Black;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest,Protective Frisk;Citation;No;0-15 Min;No;101
2793;22.4.2014;23:47;Male;1992;22;Hispanic;Speeding;Speeding;Yes;Probable Cause;Citation;No;16-30 Min;Yes;102
2794;24.4.2014;0:17;Male;1985;29;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;16-30 Min;No;103
2795;24.4.2014;20:07;Male;1983;31;Hispanic;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;No Action;No;0-15 Min;Yes;104
2796;24.4.2014;23:59;Male;1985;29;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;0-15 Min;No;105
2797;25.4.2014;9:52;Male;1968;46;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;0-15 Min;Yes;106
2798;25.4.2014;15:06;Male;1986;28;White;Other Traffic Violation;Moving violation;Yes;Protective Frisk;Citation;No;0-15 Min;No;107
2799;25.4.2014;19:02;Male;1987;27;Black;Seatbelt Violation;Seat belt;Yes;Probable Cause;Citation;No;0-15 Min;Yes;108
2800;26.4.2014;19:08;Male;1969;45;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest,Inventory,Probable Cause;Citation;No;16-30 Min;No;109
2801;29.4.2014;16:03;Male;1992;22;Asian;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Warning;No;0-15 Min;Yes;100
2802;30.4.2014;10:36;Female;1984;30;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Warning;No;0-15 Min;Yes;101
2803;30.4.2014;13:29;Male;1981;33;Black;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Citation;No;0-15 Min;Yes;102
2804;1.5.2014;19:50;Male;1981;33;Black;Speeding;Speeding;Yes;Probable Cause;Citation;No;16-30 Min;Yes;103
2805;2.5.2014;0:01;Male;1978;36;White;Speeding;Speeding;Yes;Incident to Arrest,Inventory;Citation;No;0-15 Min;No;104
2806;2.5.2014;0:21;Male;1982;32;Black;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;105
2807;3.5.2014;19:49;Male;1988;26;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;0-15 Min;Yes;106
2808;4.5.2014;1:04;Male;1983;31;Black;Registration Violation;Registration/plates;Yes;Incident to Arrest,Inventory,Reasonable Suspicion;Arrest Driver;Yes;30+ Min;No;107
2809;5.5.2014;23:13;Male;1955;59;Black;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;0-15 Min;Yes;108
2810;5.5.2014;23:29;Male;1990;24;Hispanic;Call for Service;Other;Yes;Incident to Arrest,Inventory;Citation;No;16-30 Min;No;109
2811;6.5.2014;11:32;Male;1987;27;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Arrest Driver;Yes;16-30 Min;Yes;100
2812;8.5.2014;2:16;Male;1990;24;White;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;30+ Min;No;101
2813;10.5.2014;10:56;Male;1982;32;Hispanic;Speeding;Speeding;Yes;Probable Cause;Citation;No;16-30 Min;Yes;102
2814;10.5.2014;15:40;Male;1985;29;Hispanic;Other Traffic Violation;Moving violation;Yes;Reasonable Suspicion;Citation;No;30+ Min;No;103
2815;10.5.2014;22:54;Male;1990;24;White;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;30+ Min;Yes;104
2816;11.5.2014;12:54;Male;1987;27;Hispanic;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;105
2817;11.5.2014;19:05;Male;1980;34;White;Call for Service;Other;Yes;Incident to Arrest,Inventory;Arrest Driver;Yes;30+ Min;No;106
2818;12.5.2014;14:52;Male;1987;27;Hispanic;Speeding;Speeding;Yes;Inventory,Probable Cause;Citation;No;16-30 Min;Yes;107
2819;13.5.2014;22:06;Male;1981;33;Hispanic;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;16-30 Min;Yes;108
2820;15.5.2014;21:00;Female;1981;33;White;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Arrest Passenger;Yes;16-30 Min;No;109
2821;19.5.2014;11:55;Male;1988;26;White;Speeding;Speeding;Yes;Probable Cause,Reasonable Suspicion;Warning;No;0-15 Min;No;100
2822;19.5.2014;19:26;Female;1979;35;Black;Speeding;Speeding;Yes;Probable Cause;Citation;No;30+ Min;No;101
2823;20.5.2014;17:06;Male;1987;27;Black;Seatbelt Violation;Seat belt;Yes;Probable Cause;Warning;No;0-15 Min;No;102
2824;21.5.2014;13:25;Male;1976;38;Black;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;16-30 Min;Yes;103
2825;21.5.2014;14:37;Male;1986;28;Hispanic;Registration Violation;Registration/plates;Yes;Reasonable Suspicion;Citation;No;30+ Min;No;104
2826;24.5.2014;10:52;Male;1970;44;Black;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;30+ Min;No;105
2827;24.5.2014;13:56;Male;1994;20;Hispanic;Seatbelt Violation;Seat belt;Yes;Incident to Arrest,Probable Cause;Arrest Passenger;Yes;16-30 Min;Yes;106
2828;24.5.2014;15:39;Male;1976;38;Hispanic;Other Traffic Violation;Moving violation;Yes;Protective Frisk;Citation;No;0-15 Min;No;107
2829;24.5.2014;19:37;Male;1985;29;Hispanic;Speeding;Speeding;Yes;Probable Cause;Citation;No;16-30 Min;No;108
2830;24.5.2014;23:21;Male;1987;27;Black;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;0-15 Min;Yes;109
2831;25.5.2014;13:16;Male;1991;23;Hispanic;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;30+ Min;Yes;100
2832;26.5.2014;7:22;Male;1980;34;Black;Speeding;Speeding;Yes;Probable Cause,Protective Frisk;Citation;No;0-15 Min;No;101
2833;27.5.2014;0:15;Male;1978;36;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;0-15 Min;No;102
2834;28.5.2014;14:13;Male;1979;35;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Inventory;Citation;No;30+ Min;No;103
2835;31.5.2014;0:20;Male;1980;34;Black;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;0-15 Min;No;104
2836;1.6.2014;19:42;Male;1981;33;Hispanic;Speeding;Speeding;Yes;Reasonable Suspicion;Warning;No;16-30 Min;No;105
2837;3.6.2014;1:23;Male;1993;21;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;16-30 Min;Yes;106
2838;3.6.2014;11:28;Male;1993;21;Black;Warrant;Other;Yes;Incident to Arrest;Arrest Driver;Yes;0-15 Min;No;107
2839;5.6.2014;1:46;Male;1989;25;Black;Other Traffic Violation;Moving violation;Yes;Reasonable Suspicion;Citation;No;0-15 Min;Yes;108
2840;7.6.2014;21:15;Male;1994;20;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;0-15 Min;No;109
2841;11.6.2014;8:07;Male;1970;44;White;Call for Service;Other;Yes;Inventory;Arrest Driver;Yes;16-30 Min;No;100
2842;11.6.2014;17:11;Female;1994;20;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;0-15 Min;Yes;101
2843;12.6.2014;1:46;Female;1984;30;White;Suspicious Person;Other;Yes;Probable Cause;Citation;No;0-15 Min;Yes;102
2844;12.6.2014;11:34;Female;1985;29;White;Speeding;Speeding;Yes;Reasonable Suspicion;Citation;No;0-15 Min;No;103
2845;13.6.2014;1:20;Female;1978;36;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;0-15 Min;No;104
2846;13.6.2014;21:41;Male;1995;19;Black;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;0-15 Min;Yes;105
2847;14.6.2014;23:10;Male;1990;24;White;Seatbelt Violation;Seat belt;Yes;Probable Cause;Citation;No;30+ Min;Yes;106
2848;16.6.2014;12:47;Male;1982;32;Hispanic;Speeding;Speeding;Yes;Protective Frisk;Citation;No;0-15 Min;No;107
2849;17.6.2014;18:28;Male;1988;26;Black;Seatbelt Violation;Seat belt;Yes;Probable Cause;Citation;No;0-15 Min;Yes;108
2850;19.6.2014;11:44;Male;1990;24;White;Seatbelt Violation;Seat belt;Yes;Probable Cause;Citation;No;16-30 Min;Yes;109
2851;21.6.2014;6:28;Male;1989;25;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;0-15 Min;Yes;100
2852;21.6.2014;9:42;Male;1978;36;Hispanic;Speeding;Speeding;Yes;Probable Cause,Reasonable Suspicion;Warning;No;16-30 Min;Yes;101
2853;21.6.2014;16:45;Male;1986;28;Hispanic;Seatbelt Violation;Seat belt;Yes;Probable Cause;Warning;No;0-15 Min;Yes;102
2854;29.6.2014;14:10;Male;1987;27;Black;Seatbelt Violation;Seat belt;Yes;Probable Cause,Reasonable Suspicion;Citation;No;16-30 Min;No;103
2855;4.7.2014;3:20;Male;1982;32;White;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;0-15 Min;Yes;104
2856;4.7.2014;20:46;Female;1948;66;Hispanic;Suspicious Person;Other;Yes;Probable Cause,Reasonable Suspicion;Arrest Driver;Yes;30+ Min;No;105
2857;6.7.2014;7:40;Male;1991;23;White;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;0-15 Min;No;106
2858;8.7.2014;18:24;Male;1979;35;Black;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;0-15 Min;No;107
2859;10.7.2014;11:51;Male;1980;34;Hispanic;Speeding;Speeding;Yes;Reasonable Suspicion;Citation;No;30+ Min;No;108
2860;11.7.2014;1:22;Male;1993;21;Black;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;0-15 Min;Yes;109
2861;11.7.2014;9:10;Male;1992;22;Hispanic;Speeding;Speeding;Yes;Probable Cause;Citation;No;0-15 Min;No;100
2862;11.7.2014;14:56;Male;1988;26;White;Seatbelt Violation;Seat belt;Yes;Probable Cause;Citation;No;16-30 Min;Yes;101
2863;11.7.2014;20:17;Male;1949;65;White;Motorist Assist/Courtesy;Other;Yes;Probable Cause;Citation;No;16-30 Min;No;102
2864;12.7.2014;23:56;Male;1990;24;Black;Other Traffic Violation;Moving violation;Yes;Incident to Arrest,Probable Cause;Arrest Passenger;Yes;0-15 Min;Yes;103
2865;17.7.2014;9:35;Male;1978;36;Black;Registration Violation;Registration/plates;Yes;Probable Cause;Arrest Driver;Yes;16-30 Min;No;104
2866;17.7.2014;13:37;Male;1979;35;Black;Other Traffic Violation;Moving violation;Yes;Inventory;Citation;No;30+ Min;No;105
2867;18.7.2014;11:52;Male;1979;35;Black;Other Traffic Violation;Moving violation;Yes;Reasonable Suspicion;Warning;No;16-30 Min;No;106
2868;19.7.2014;2:16;Male;1992;22;White;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;30+ Min;No;107
2869;22.7.2014;9:24;Male;1980;34;Hispanic;Seatbelt Violation;Seat belt;Yes;Probable Cause,Reasonable Suspicion;Warning;No;0-15 Min;No;108
2870;22.7.2014;17:02;Male;1991;23;Hispanic;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;16-30 Min;No;109
2871;24.7.2014;22:54;Male;1977;37;Black;Speeding;Speeding;Yes;Probable Cause,Protective Frisk;Citation;No;30+ Min;Yes;100
2872;28.7.2014;19:42;Male;1995;19;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;30+ Min;Yes;101
2873;29.7.2014;19:56;Male;1991;23;Other;Seatbelt Violation;Seat belt;Yes;Probable Cause;Citation;No;30+ Min;Yes;102
2874;30.7.2014;0:41;Male;1990;24;White;Speeding;Speeding;Yes;Probable Cause,Reasonable Suspicion;Citation;No;30+ Min;No;103
2875;31.7.2014;15:45;Male;1984;30;White;Seatbelt Violation;Seat belt;Yes;Incident to Arrest;No Action;No;16-30 Min;No;104
2876;1.8.2014;21:04;Female;1991;23;Black;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;0-15 Min;Yes;105
2877;6.8.2014;9:55;Male;1994;20;White;Seatbelt Violation;Seat belt;Yes;Protective Frisk;Citation;No;0-15 Min;No;106
2878;7.8.2014;12:24;Male;1988;26;Hispanic;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;0-15 Min;Yes;107
2879;8.8.2014;1:13;Male;1991;23;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;16-30 Min;Yes;108
2880;9.8.2014;8:22;Female;1991;23;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;0-15 Min;No;109
2881;10.8.2014;1:59;Male;1987;27;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;0-15 Min;No;100
2882;10.8.2014;11:12;Male;1990;24;Black;Seatbelt Violation;Seat belt;Yes;Probable Cause;Citation;No;16-30 Min;No;101
2883;10.8.2014;15:17;Male;1986;28;White;Registration Violation;Registration/plates;Yes;Incident to Arrest;Citation;No;0-15 Min;No;102
2884;15.8.2014;11:05;Male;1994;20;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;0-15 Min;Yes;103
2885;15.8.2014;11:05;Male;1994;20;Black;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;0-15 Min;Yes;104
2886;17.8.2014;12:57;Male;1961;53;Black;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;0-15 Min;Yes;105
2887;18.8.2014;8:48;Male;1984;30;White;Seatbelt Violation;Seat belt;Yes;Protective Frisk;Citation;No;0-15 Min;No;106
2888;18.8.2014;16:16;Male;1971;43;White;Equipment/Inspection Violation;Equipment;Yes;Protective Frisk;Citation;No;0-15 Min;No;107
2889;18.8.2014;16:34;Male;1990;24;Black;Other Traffic Violation;Moving violation;Yes;Reasonable Suspicion;Citation;No;30+ Min;No;108
2890;20.8.2014;17:17;Male;1958;56;Asian;Other Traffic Violation;Moving violation;Yes;Reasonable Suspicion;Citation;No;30+ Min;No;109
2891;21.8.2014;23:41;Male;1964;50;Hispanic;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;16-30 Min;No;100
2892;22.8.2014;11:25;Male;1986;28;White;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;0-15 Min;Yes;101
2893;23.8.2014;10:23;Male;1989;25;Black;Seatbelt Violation;Seat belt;Yes;Probable Cause,Reasonable Suspicion;Arrest Driver;Yes;0-15 Min;Yes;102
2894;27.8.2014;11:13;Male;1986;28;Black;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Passenger;Yes;16-30 Min;No;103
